Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
"“There’s A Place In Hell For People Like You”: 27 Entitled Parents Who Got A Reality Check At 30,000 Feet",https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1701-theres-a-place-in-hell-for-people-like-you-27-entitled-paren.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/entitled-people-airplane-seat-stories?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-06,
"Future MIL Pushes Fiancée Out Of Her Own Plans, Her Son Finally Starts Seeing The Pattern",https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1702-future-mil-pushes-fiancee-out-of-her-own-plans-her-son-final.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/controlling-mil-ruining-relationship?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-06,
11 Influencers Who Were Exposed For Lying: “Living A Sick Life”,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1703-11-influencers-who-were-exposed-for-lying-living-a-sick-life.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/influencers-who-were-exposed-for-lying?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-06,
Tourist Horrified As Server Leaves Disgusting Note On Breakfast Bill After Simple Request: “Still In Shock”,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1704-tourist-horrified-as-server-leaves-disgusting-note-on-breakf.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/tourist-horrified-server-leaves-disgusting-note-breakfast-bill-after-simple-request?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-06,
"Strength Athlete, 41, Loses Arms And Legs After Routine Checkup Takes Horrifying Turn",https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1705-strength-athlete-41-loses-arms-and-legs-after-routine-checku.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/athlete-has-arms-and-legs-amputated-after-routine-checkup-went-horribly-wrong?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-06,
"After Tricking Kind Couple Into Thinking She Was A Kid, 38YO Woman Learns Her Fate In Court",https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1706-after-tricking-kind-couple-into-thinking-she-was-a-kid-38yo-.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/woman-38-learns-fate-after-pretending-to-be-12-tricking-couple-adopt?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-06,
Child Star From Disney’s ‘Good Luck Charlie’ Looks Unrecognizable After Major Life Update Makes Fans Feel Old,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1707-child-star-from-disneys-good-luck-charlie-looks-unrecognizab.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/child-star-from-disney-good-luck-charlie-looks-unrecognizable-after-major-life-update?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-06,
Controversial ‘Baby Canceled’ Post Goes Viral As Woman’s Decision Over Problematic Father Has People Fiercely Divided,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1708-controversial-baby-canceled-post-goes-viral-as-womans-decisi.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/baby-canceled-post-incites-controversial-debate?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-06,
28 Insults And Comments That Are So Accurate It’s Hard Not To Laugh,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1709-28-insults-and-comments-that-are-so-accurate-its-hard-not-to.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/funny-accurate-cursed-comments?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-06,
Some People Forget That They Have Guests At Their Wedding And Get Exposed In These 44 Stories,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1710-some-people-forget-that-they-have-guests-at-their-wedding-an.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/worst-wedding-guests-mistreatment?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-06,
"Woman Thinks Her Cruise Hack Is Brilliant, Shocked Friend Backs Out",https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1711-woman-thinks-her-cruise-hack-is-brilliant-shocked-friend-bac.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/uninvite-friend-vacation-breaks-rules-cheap?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-07,
"Daily Guess The Famous Person Game #160 (Aug 25, 2026)",https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1712-daily-guess-the-famous-person-game-160-aug-25-2026.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/guess-the-person-25-08-2026?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-07,
“What’s Your Biggest Flex?”: 55 People Get Candid About Their Proudest Moments In Life,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1713-whats-your-biggest-flex-55-people-get-candid-about-their-pro.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/biggest-flex?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-07,
People Think Bartenders Can’t Hear Them But They Do And Overheard These 31 Conversations,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1714-people-think-bartenders-cant-hear-them-but-they-do-and-overh.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/bartenders-overheard-conversations?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-07,
86 Interesting Photos That Show How Using Things Affect Them Over Time (New Pics),https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1715-86-interesting-photos-that-show-how-using-things-affect-them.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/well-worn-pics?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-07,
49ers Owner Jed York’s $140 Trailer Park Arrest Gets Even More Awkward As New Details Emerge,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1716-49ers-owner-jed-yorks-140-trailer-park-arrest-gets-even-more.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/sting-operation-blows-jed-yorks-scandal-amid-his-arrest?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-07,
33 Mysterious Sea Stories Of Ships Lost And The Ghosts They Left Behind,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1717-33-mysterious-sea-stories-of-ships-lost-and-the-ghosts-they-.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/disappeared-never-found-ships?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-07,
Store Owner Asks Artist To Talk To Her Through A Lawyer Thinking It Would Scare Them But She Gets A Letter,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1718-store-owner-asks-artist-to-talk-to-her-through-a-lawyer-thin.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/shop-owner-sold-artist-paintings?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-07,
“What Are Some Crimes That Will Most Likely Never Get Resolved But Are 99% Sure Who Is Responsible?” (56 Answers),https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1719-what-are-some-crimes-that-will-most-likely-never-get-resolve.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/unsolved-crimes-obvious-suspects?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-07,
91 Fascinating Posts About The Victorian Era That Show Just How Different It Was (New Pics),https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1720-91-fascinating-posts-about-the-victorian-era-that-show-just-.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/fascinating-victorian-era-pictures?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-07,
67 Women Share Eerie Stories Of How Their Gut Feelings Were Proven Right,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1721-67-women-share-eerie-stories-of-how-their-gut-feelings-were-.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/womens-intuition-saved-them-stories?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-08,
Perez Hilton’s Crisis Exposed As Friends Reveal Disturbing New Details That Make His Reality Even Darker,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1722-perez-hiltons-crisis-exposed-as-friends-reveal-disturbing-ne.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/perez-hilton-crisis-exposed-friends-reveal-disturbing-details-viral-livestream?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-08,
90 Outrageously Selfish People Who Truly Believe The World Revolves Around Them,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1723-90-outrageously-selfish-people-who-truly-believe-the-world-r.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/main-character-syndrome-posts?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-08,
"Aunt Decides That 6-Year-Old Niece’s “No” Doesn’t Matter, Leaves Her Mom Speechless",https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1724-aunt-decides-that-6-year-old-nieces-no-doesnt-matter-leaves-.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/woman-steals-nieces-pokemon?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-08,
Man’s Dream Of Fatherhood Turns Into A Devastating Marriage Crisis,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1725-mans-dream-of-fatherhood-turns-into-a-devastating-marriage-c.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/man-sterile-wife-refuses-adoption?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-08,
"Daily Guess The Phrase Game #021 (Aug 24, 2026)",https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1726-daily-guess-the-phrase-game-021-aug-24-2026.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/guess-the-phrase-24-08-2026?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-08,
"Dad Makes His Daughter’s Favorite Dessert Every Week, She Starts Getting Sick After Eating It",https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1727-dad-makes-his-daughters-favorite-dessert-every-week-she-star.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/father-contaminating-food?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-08,
"Realtor Claims Neighbor Should Run Errands For The House Before Showings, Then Gets Reality Check",https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1728-realtor-claims-neighbor-should-run-errands-for-the-house-bef.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/entitled-realtor-makes-ridiculous-demands?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-08,
92 Cursed AI Images That Might Just Fuel Your Next Nightmares,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1729-92-cursed-ai-images-that-might-just-fuel-your-next-nightmare.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/cursed-ai-pictures?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-08,
"Man Interrupts A Paramedic Treating A Patient, His HOA Title Doesn’t Save Him From Getting Arrested",https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1730-man-interrupts-a-paramedic-treating-a-patient-his-hoa-title-.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/entitled-neighbor-steals-parking?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-08,
90 Travelers Share The Funniest Vacation Fails That Weren’t In Their Itinerary,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1731-90-travelers-share-the-funniest-vacation-fails-that-werent-i.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/funny-travel-fails-pictures?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-09,
"Student Casually Joins Female Classmates’ Conversation At School, Gets A Blunt Message At 5 AM",https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1732-student-casually-joins-female-classmates-conversation-at-sch.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/accidental-creepy-vibe-classmate-rejection?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-09,
"We’ve Heard Of Toxic Masculinity, But Here Are 64 Examples Of Toxic Femininity That Are Just As Real",https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1733-weve-heard-of-toxic-masculinity-but-here-are-64-examples-of-.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/people-share-toxic-femininity-examples?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-09,
Bully Thinks He Got Away With Framing His Colleague Until He Hears About Recording Software,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1734-bully-thinks-he-got-away-with-framing-his-colleague-until-he.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/employee-exposes-workplace-bully?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-09,
“How Do You Mess Up This Bad”: 81 People Who Had One Job Yet Managed To Still Fail (New Pics),https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1735-how-do-you-mess-up-this-bad-81-people-who-had-one-job-yet-ma.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/funny-hilarious-you-had-one-job-fails?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-09,
"Mom Tries To Ignore Another Passenger After Stealing Her Seat On A Plane, Then Gets Instant Karma",https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1736-mom-tries-to-ignore-another-passenger-after-stealing-her-sea.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/entitled-mom-causes-flight-drama-over-seating?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-09,
56 Men Who Lost Their Marriages Open Up About The True Reasons And What Happened Next,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1737-56-men-who-lost-their-marriages-open-up-about-the-true-reaso.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/truth-behind-marriage-breakups?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-09,
"Daily Guess The Timeline Game #154 (Aug 24, 2026)",https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1738-daily-guess-the-timeline-game-154-aug-24-2026.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/guess-the-timeline-24-08-2026?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-09,
From Tattoo Regrets To Works Of Art: 70 Incredible Cover-Ups That Completely Transformed Old Ink,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1739-from-tattoo-regrets-to-works-of-art-70-incredible-cover-ups-.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/tattoo-cover-ups?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-09,
95 Random Pics That Might Give You A Much-Needed Chuckle,https://raw.githubusercontent.com/Arslan0070/Pins/latest/pins/1740-95-random-pics-that-might-give-you-a-much-needed-chuckle.jpg,Boredpanda Viral,0:00,,https://www.boredpanda.com/mildly-amusing-pictures?utm_source=arslan&utm_medium=social&utm_campaign=arslan,2026-09-09,
